"id","created_at","updated_at","form","hin","hin_1","hin_2","hin_3","katsu_kei","katsu_kata","genkei","yomi","hatsu","history_id","category_id","genre_id","user_id"
"9782","04/15/2015 08:25:20","04/15/2015 08:25:20","は","助詞","係助詞","*","*","*","*","は","ハ","ワ","473","15","2",NULL
"9783","04/15/2015 08:25:20","04/15/2015 08:25:20","、","記号","読点","*","*","*","*","、","、","、","473","15","2",NULL
"9784","04/15/2015 08:25:20","04/15/2015 08:25:20","とくに","副詞","一般","*","*","*","*","とくに","トクニ","トクニ","473","15","2",NULL
"9785","04/15/2015 08:25:20","04/15/2015 08:25:20","手厚い","形容詞","自立","*","*","形容詞・アウオ段","基本形","手厚い","テアツイ","テアツイ","473","15","2",NULL
"9786","04/15/2015 08:25:20","04/15/2015 08:25:20","負担","名詞","サ変接続","*","*","*","*","負担","フタン","フタン","473","15","2",NULL
"9787","04/15/2015 08:25:20","04/15/2015 08:25:20","軽減","名詞","サ変接続","*","*","*","*","軽減","ケイゲン","ケイゲン","473","15","2",NULL
"9788","04/15/2015 08:25:20","04/15/2015 08:25:20","措置","名詞","サ変接続","*","*","*","*","措置","ソチ","ソチ","473","15","2",NULL
"9789","04/15/2015 08:25:20","04/15/2015 08:25:20","が","助詞","格助詞","一般","*","*","*","が","ガ","ガ","473","15","2",NULL
"9790","04/15/2015 08:25:20","04/15/2015 08:25:20","講じ","動詞","自立","*","*","一段","未然形","講じる","コウジ","コージ","473","15","2",NULL
"9791","04/15/2015 08:25:20","04/15/2015 08:25:20","られ","動詞","接尾","*","*","一段","連用形","られる","ラレ","ラレ","473","15","2",NULL
"9792","04/15/2015 08:25:20","04/15/2015 08:25:20","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","473","15","2",NULL
"9793","04/15/2015 08:25:20","04/15/2015 08:25:20","。","記号","句点","*","*","*","*","。","。","。","473","15","2",NULL
"9794","04/15/2015 08:25:20","04/15/2015 08:25:20","
","記号","一般","*","*","*","*","*","*","*","473","15","2",NULL
"9795","04/15/2015 08:25:20","04/15/2015 08:25:20","
","記号","一般","*","*","*","*","*","*","*","473","15","2",NULL
"9796","04/15/2015 08:25:20","04/15/2015 08:25:20","　","記号","空白","*","*","*","*","　","　","　","473","15","2",NULL
"9797","04/15/2015 08:25:20","04/15/2015 08:25:20","自動車","名詞","一般","*","*","*","*","自動車","ジドウシャ","ジドーシャ","473","15","2",NULL
"9798","04/15/2015 08:25:20","04/15/2015 08:25:20","分野","名詞","一般","*","*","*","*","分野","ブンヤ","ブンヤ","473","15","2",NULL
"9799","04/15/2015 08:25:20","04/15/2015 08:25:20","で","助詞","格助詞","一般","*","*","*","で","デ","デ","473","15","2",NULL
"9800","04/15/2015 08:25:20","04/15/2015 08:25:20","は","助詞","係助詞","*","*","*","*","は","ハ","ワ","473","15","2",NULL
"9801","04/15/2015 08:25:20","04/15/2015 08:25:20","、","記号","読点","*","*","*","*","、","、","、","473","15","2",NULL
"9802","04/15/2015 08:25:20","04/15/2015 08:25:20","軽自動車","名詞","一般","*","*","*","*","軽自動車","ケイジドウシャ","ケイジドーシャ","473","15","2",NULL
"9803","04/15/2015 08:25:20","04/15/2015 08:25:20","の","助詞","連体化","*","*","*","*","の","ノ","ノ","473","15","2",NULL
"9804","04/15/2015 08:25:20","04/15/2015 08:25:20","新車","名詞","一般","*","*","*","*","新車","シンシャ","シンシャ","473","15","2",NULL
"9805","04/15/2015 08:25:20","04/15/2015 08:25:20","購入","名詞","サ変接続","*","*","*","*","購入","コウニュウ","コーニュー","473","15","2",NULL
"9806","04/15/2015 08:25:20","04/15/2015 08:25:20","時","名詞","接尾","副詞可能","*","*","*","時","ジ","ジ","473","15","2",NULL
"9807","04/15/2015 08:25:20","04/15/2015 08:25:20","の","助詞","連体化","*","*","*","*","の","ノ","ノ","473","15","2",NULL
